,index,TIPREG,DTPREG,CODBDI,CODNEG,TPMERC,NOMRES,ESPECI,PRAZOT,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,PREOFC,PREOFV,TOTNEG,QUATOT,VOLTOT,PREEXE,INDOPC,DATVEN,FATCOT,PTOEXE,CODISI,DISMES,ANOPREG
0,131,1,20150102,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,34,75000000000,35490000000,341300000,3465000,34300,343,0,3432172360000,780190000,270353,2,96000000,0,9999,123100000010,0,2015
1,1539,1,20150105,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,33,71000000000,34770000000,333100000,3414000,34350,343,10000,3435238440000,773160000,263966,6,90000000,0,9999,123100000010,0,2015
2,3080,1,20150106,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,34,37000000000,35480000000,341400000,3485000,35480,352,80000,3548179660000,996260000,347310,8,46000000,0,9999,123100000010,0,2015
3,4745,1,20150107,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,35,94000000000,37300000000,356200000,3680000,36890,368,50000,3689298610000,1061700000,390734,7,22000000,0,9999,123100000010,0,2015
4,6411,1,20150108,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,37,0,37410000000,363000000,3696000,37080,370,30000,3708167340000,582960000,215516,0,23000000,0,9999,123100000010,0,2015
5,8023,1,20150109,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,36,72000000000,36930000000,352800000,3576000,35470,354,70000,3555155250000,637140000,227840,4,98000000,0,9999,123100000010,0,2015
6,9604,1,20150112,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,35,20000000000,35630000000,346000000,3487000,34840,348,30000,3489133860000,631630000,220260,5,85000000,0,9999,123100000010,0,2015
7,11196,1,20150113,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,35,10000000000,35930000000,349500000,3537000,34950,349,40000,3495195900000,813230000,287655,9,17000000,0,9999,123100000010,0,2015
8,12802,1,20150114,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,34,50000000000,35850000000,343500000,3535000,35320,353,20000,3533224420000,731030000,258517,6,84000000,0,9999,123100000010,0,2015
9,14513,1,20150115,2,BBDC4,10,BRADESCO,PN      N1,,R$,35,39000000000,36310000000,349600000,3566000,34960,349,60000,3510207360000,997920000,355897,7,69000000,0,9999,123100000010,0,2015
10,16192,1,20150116,2,BBDC4,10,BRADESCO,PN      N1,,R$,35,15000000000,35410000000,347000000,3500000,35300,352,0,3534279020000,1258300000,440576,1,26000000,0,9999,123100000010,0,2015
11,17910,1,20150119,2,BBDC4,10,BRADESCO,PN      N1,,R$,35,10000000000,35650000000,343000000,3505000,34560,345,0,3456221970000,627540000,219982,7,10000000,0,9999,123100000010,0,2015
12,19575,1,20150120,2,BBDC4,10,BRADESCO,PN      N1,,R$,35,20000000000,35250000000,343400000,3473000,34450,344,50000,3455122910000,527250000,183125,3,67000000,0,9999,123100000010,0,2015
13,21121,1,20150121,2,BBDC4,10,BRADESCO,PN      N1,,R$,34,97000000000,35540000000,343000000,3514000,35290,351,50000,3529166450000,836860000,294097,1,78000000,0,9999,123100000010,0,2015
14,22681,1,20150122,2,BBDC4,10,BRADESCO,PN      N1,,R$,35,70000000000,36350000000,354200000,3586000,35680,356,80000,3570185530000,820150000,294143,9,12000000,0,9999,123100000010,0,2015
15,24207,1,20150123,2,BBDC4,10,BRADESCO,PN      N1,,R$,35,45000000000,36050000000,347800000,3529000,35370,353,0,3537117980000,605490000,213715,6,22000000,0,9999,123100000010,0,2015
16,25645,1,20150126,2,BBDC4,10,BRADESCO,PN      N1,,R$,34,85000000000,35970000000,348500000,3562000,35940,358,0,3594186240000,679300000,242017,3,56000000,0,9999,123100000010,0,2015
17,27057,1,20150127,2,BBDC4,10,BRADESCO,PN      N1,,R$,35,42000000000,36260000000,350000000,3569000,36000,360,0,3602258070000,921440000,328882,5,48000000,0,9999,123100000010,0,2015
18,28558,1,20150128,2,BBDC4,10,BRADESCO,PN      N1,,R$,35,55000000000,36450000000,351400000,3549000,35140,351,30000,3514235840000,962520000,341617,8,53000000,0,9999,123100000010,0,2015
19,30103,1,20150129,2,BBDC4,10,BRADESCO,PN      N1,,R$,35,60000000000,35930000000,342200000,3486000,34770,347,70000,3478236660000,950260000,331334,5,21000000,0,9999,123100000010,0,2015
20,31668,1,20150130,2,BBDC4,10,BRADESCO,PN      N1,,R$,34,30000000000,34390000000,334800000,3378000,33730,337,30000,3374280380000,1067720000,360758,2,1000000,0,9999,123100000010,0,2015
21,33307,1,20150202,2,BBDC4,10,BRADESCO,PN      N1,,R$,34,15000000000,34280000000,331400000,3387000,34080,340,80000,3409231930000,911680000,308872,0,37000000,0,9999,123100000010,0,2015
22,34935,1,20150203,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,35,0,35390000000,345200000,3513000,35320,351,70000,3532254940000,895640000,314744,8,72000000,0,9999,123100000010,0,2015
23,36716,1,20150204,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,35,32000000000,36530000000,349400000,3589000,36210,361,70000,3621334040000,1057000000,379452,2,92000000,0,9999,123100000010,0,2015
24,38447,1,20150205,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,35,78000000000,36200000000,356000000,3582000,35630,356,30000,3582217960000,746490000,267395,5,34000000,0,9999,123100000010,0,2015
25,40087,1,20150206,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,35,55000000000,35810000000,349000000,3547000,35780,357,80000,3579227750000,708840000,251494,5,51000000,0,9999,123100000010,0,2015
26,41739,1,20150209,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,35,55000000000,36150000000,354600000,3588000,36150,360,10000,3615196350000,803530000,288400,0,19000000,0,9999,123100000010,0,2015
27,43634,1,20150210,2,BBDC4,10,BRADESCO,PN  EDJ N1,,R$,35,90000000000,36300000000,352400000,3571000,35240,352,40000,3540154530000,611380000,218344,2,60000000,0,9999,123100000010,0,2015
28,45130,1,20150211,2,BBDC4,10,BRADESCO,PN  EDJ N1,,R$,35,16000000000,35580000000,340200000,3454000,34290,342,90000,3430215830000,926910000,320157,0,80000000,0,9999,123100000010,0,2015
29,46740,1,20150212,2,BBDC4,10,BRADESCO,PN  EDJ N1,,R$,34,90000000000,35650000000,346400000,3528000,35650,355,20000,3565164910000,681550000,240469,2,49000000,0,9999,123100000010,0,2015
30,48342,1,20150213,2,BBDC4,10,BRADESCO,PN  ED  N1,,R$,35,96000000000,36660000000,356400000,3630000,36600,366,0,3661120440000,726930000,263929,3,75000000,0,9999,123100000010,0,2015
31,50043,1,20150218,2,BBDC4,10,BRADESCO,PN  ED  N1,,R$,37,27000000000,37500000000,367600000,3715000,37000,369,90000,3700157550000,773400000,287375,6,77000000,0,9999,123100000010,0,2015
32,51601,1,20150219,2,BBDC4,10,BRADESCO,PN  ED  N1,,R$,36,92000000000,37360000000,366100000,3702000,36920,369,20000,3696113370000,466800000,172810,0,24000000,0,9999,123100000010,0,2015
33,53118,1,20150220,2,BBDC4,10,BRADESCO,PN  ED  N1,,R$,36,98000000000,37200000000,365200000,3691000,37010,370,10000,3716069140000,302890000,111801,7,46000000,0,9999,123100000010,0,2015
34,54642,1,20150223,2,BBDC4,10,BRADESCO,PN  ED  N1,,R$,36,55000000000,37480000000,365400000,3722000,37370,373,20000,3737135700000,473470000,176261,3,18000000,0,9999,123100000010,0,2015
35,56100,1,20150224,2,BBDC4,10,BRADESCO,PN      N1,,R$,37,50000000000,37830000000,370300000,3757000,37780,377,20000,3778191920000,685520000,257620,4,36000000,0,9999,123100000010,0,2015
36,57586,1,20150225,2,BBDC4,10,BRADESCO,PN      N1,,R$,37,32000000000,37990000000,371200000,3756000,37990,379,10000,3799192650000,799980000,300484,9,87000000,0,9999,123100000010,0,2015
37,59087,1,20150226,2,BBDC4,10,BRADESCO,PN      N1,,R$,38,0,38100000000,375500000,3791000,38070,380,60000,3807123950000,496130000,188159,6,63000000,0,9999,123100000010,0,2015
38,60610,1,20150227,2,BBDC4,10,BRADESCO,PN      N1,,R$,38,0,38960000000,375700000,3826000,37600,376,0,3761270660000,1185470000,453539,7,53000000,0,9999,123100000010,0,2015
39,62218,1,20150302,2,BBDC4,10,BRADESCO,PN      N1,,R$,37,51000000000,38130000000,367800000,3723000,37090,370,50000,3709189520000,938870000,349534,4,96000000,0,9999,123100000010,0,2015
40,63671,1,20150303,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,37,6000000000,37220000000,367200000,3701000,37150,370,70000,3715164890000,782260000,289543,2,89000000,0,9999,123100000010,0,2015
41,65219,1,20150304,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,36,58000000000,36860000000,362800000,3649000,36380,363,80000,3641224540000,930600000,339676,1,24000000,0,9999,123100000010,0,2015
42,66896,1,20150305,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,36,45000000000,36740000000,358900000,3625000,36320,363,20000,3633189710000,652030000,236366,6,75000000,0,9999,123100000010,0,2015
43,68526,1,20150306,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,36,22000000000,36400000000,355300000,3585000,35880,358,70000,3588199030000,765770000,274554,9,44000000,0,9999,123100000010,0,2015
44,70210,1,20150309,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,35,50000000000,35620000000,345200000,3489000,34850,347,50000,3485209880000,736600000,257034,0,42000000,0,9999,123100000010,0,2015
45,71932,1,20150310,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,34,34000000000,34950000000,336900000,3407000,33690,336,80000,3374257370000,1095520000,373281,8,16000000,0,9999,123100000010,0,2015
46,73747,1,20150311,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,33,92000000000,34750000000,338600000,3447000,34700,346,30000,3470144500000,672680000,231929,9,59000000,0,9999,123100000010,0,2015
47,75567,1,20150312,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,35,20000000000,35260000000,340500000,3442000,34080,340,80000,3409240580000,990140000,340811,0,44000000,0,9999,123100000010,0,2015
48,77286,1,20150313,2,BBDC4,10,BRADESCO,PN      N1,,R$,33,39000000000,33880000000,331700000,3345000,33660,336,60000,3376234090000,958120000,320586,6,45000000,0,9999,123100000010,0,2015
49,79175,1,20150316,2,BBDC4,10,BRADESCO,PN      N1,,R$,34,0,34240000000,336000000,3395000,34160,341,60000,3417204470000,745370000,253077,3,81000000,0,9999,123100000010,0,2015
50,81171,1,20150317,2,BBDC4,10,BRADESCO,PN      N1,,R$,34,16000000000,35510000000,338300000,3492000,35500,353,80000,3550250900000,1043750000,364505,2,25000000,0,9999,123100000010,0,2015
51,82847,1,20150318,2,BBDC4,10,BRADESCO,PN      N1,,R$,35,49000000000,36900000000,348200000,3623000,36900,368,0,3690223040000,872530000,316139,6,37000000,0,9999,123100000010,0,2015
52,84649,1,20150319,2,BBDC4,10,BRADESCO,PN      N1,,R$,36,63000000000,36690000000,358300000,3616000,36280,362,60000,3628162820000,569940000,206124,5,3000000,0,9999,123100000010,0,2015
53,86163,1,20150320,2,BBDC4,10,BRADESCO,PN      N1,,R$,36,58000000000,37250000000,364600000,3693000,36840,368,40000,3687213770000,1005000000,371183,6,84000000,0,9999,123100000010,0,2015
54,87804,1,20150323,2,BBDC4,10,BRADESCO,PN      N1,,R$,36,70000000000,37250000000,364700000,3675000,36750,367,0,3675115150000,447120000,164349,3,82000000,0,9999,123100000010,0,2015
55,89315,1,20150324,2,BBDC4,10,BRADESCO,PN      N1,,R$,36,80000000000,37170000000,359700000,3642000,36400,363,90000,3640149040000,492940000,179540,6,5000000,0,9999,123100000010,0,2015
56,90862,1,20150325,2,BBDC4,10,BRADESCO,PN      N1,,R$,36,70000000000,36970000000,360100000,3647000,36420,364,10000,3642241170000,1058070000,385963,9,76000000,0,9999,123100000010,0,2015
57,92444,1,20150326,2,BBDC4,10,BRADESCO,PN      N1,,R$,36,11000000000,36280000000,351900000,3554000,35300,353,0,3533214220000,897060000,318861,8,52000000,0,9999,123100000010,0,2015
58,94007,1,20150327,2,BBDC4,10,BRADESCO,PN  EB  N1,,R$,29,43000000000,29430000000,282000000,2878000,28600,286,0,2867200790000,960780000,276568,1,94000000,0,9999,123100000010,0,2015
59,95666,1,20150330,2,BBDC4,10,BRADESCO,PN  EB  N1,,R$,28,75000000000,29210000000,284500000,2897000,29200,291,80000,2920226700000,948820000,274889,8,76000000,0,9999,123100000010,0,2015
60,97200,1,20150331,2,BBDC4,10,BRADESCO,PN  EB  N1,,R$,28,83000000000,29780000000,287400000,2938000,29670,296,60000,2967212170000,1080590000,317534,8,12000000,0,9999,123100000010,0,2015
61,98841,1,20150401,2,BBDC4,10,BRADESCO,PN  EB  N1,,R$,30,6000000000,31020000000,298800000,3058000,30610,305,40000,3061252000000,890710000,272439,4,47000000,0,9999,123100000010,0,2015
62,100544,1,20150402,2,BBDC4,10,BRADESCO,PN  EJB N1,,R$,30,84000000000,31320000000,307200000,3112000,30960,309,60000,3105174310000,771880000,240240,5,16000000,0,9999,123100000010,0,2015
63,102261,1,20150406,2,BBDC4,10,BRADESCO,PN  EJB N1,,R$,31,20000000000,31480000000,309600000,3122000,31130,311,30000,3115177810000,562050000,175496,6,82000000,0,9999,123100000010,0,2015
64,103918,1,20150407,2,BBDC4,10,BRADESCO,PN  EJB N1,,R$,31,15000000000,31400000000,309100000,3115000,31240,312,30000,3124154750000,543560000,169348,3,69000000,0,9999,123100000010,0,2015
65,105567,1,20150408,2,BBDC4,10,BRADESCO,PN  EJB N1,,R$,31,42000000000,31670000000,311900000,3144000,31310,313,0,3131215920000,868560000,273095,5,99000000,0,9999,123100000010,0,2015
66,107325,1,20150409,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,30,75000000000,30970000000,302500000,3062000,30750,307,0,3075239920000,1006180000,308189,1,22000000,0,9999,123100000010,0,2015
67,108954,1,20150410,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,30,51000000000,31150000000,303100000,3093000,31080,310,0,3108165210000,678680000,209960,3,26000000,0,9999,123100000010,0,2015
68,110586,1,20150413,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,30,85000000000,31450000000,307900000,3115000,31010,310,0,3103170040000,798170000,248672,7,56000000,0,9999,123100000010,0,2015
69,112253,1,20150414,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,31,34000000000,31340000000,306200000,3103000,31270,312,10000,3127209810000,845500000,262383,7,17000000,0,9999,123100000010,0,2015
70,114010,1,20150415,2,BBDC4,10,BRADESCO,PN      N1,,R$,31,39000000000,31690000000,311000000,3146000,31690,316,50000,3169266390000,962090000,302711,2,90000000,0,9999,123100000010,0,2015
71,115910,1,20150416,2,BBDC4,10,BRADESCO,PN      N1,,R$,31,67000000000,31670000000,312600000,3146000,31610,315,0,3161178720000,740920000,233144,0,22000000,0,9999,123100000010,0,2015
72,117659,1,20150417,2,BBDC4,10,BRADESCO,PN      N1,,R$,31,26000000000,31410000000,307400000,3098000,30800,308,0,3087137950000,651040000,201714,8,39000000,0,9999,123100000010,0,2015
73,119451,1,20150420,2,BBDC4,10,BRADESCO,PN      N1,,R$,30,90000000000,31100000000,303500000,3057000,30590,305,50000,3059160550000,539180000,164849,0,95000000,0,9999,123100000010,0,2015
74,121339,1,20150422,2,BBDC4,10,BRADESCO,PN      N1,,R$,30,58000000000,31300000000,303700000,3083000,31000,309,80000,3100187420000,714070000,220201,0,98000000,0,9999,123100000010,0,2015
75,122921,1,20150423,2,BBDC4,10,BRADESCO,PN      N1,,R$,30,83000000000,31990000000,305300000,3144000,31680,316,50000,3168206280000,899060000,282723,7,41000000,0,9999,123100000010,0,2015
76,124531,1,20150424,2,BBDC4,10,BRADESCO,PN      N1,,R$,31,95000000000,32750000000,316800000,3238000,32440,324,40000,3249295870000,1166060000,377588,4,5000000,0,9999,123100000010,0,2015
77,126252,1,20150427,2,BBDC4,10,BRADESCO,PN      N1,,R$,32,17000000000,32750000000,318000000,3209000,31960,319,50000,3196185840000,1078570000,346162,9,3000000,0,9999,123100000010,0,2015
78,127928,1,20150428,2,BBDC4,10,BRADESCO,PN      N1,,R$,32,3000000000,32550000000,317600000,3225000,32450,324,50000,3249227430000,818090000,263871,4,25000000,0,9999,123100000010,0,2015
79,129500,1,20150429,2,BBDC4,10,BRADESCO,PN      N1,,R$,32,31000000000,32530000000,315300000,3176000,31680,316,80000,3178339730000,1265530000,402001,5,71000000,0,9999,123100000010,0,2015
80,131052,1,20150430,2,BBDC4,10,BRADESCO,PN      N1,,R$,31,53000000000,32190000000,314600000,3195000,32160,321,30000,3216207320000,874190000,279316,9,62000000,0,9999,123100000010,0,2015
81,132547,1,20150504,2,BBDC4,10,BRADESCO,PN      N1,,R$,32,38000000000,32810000000,322200000,3247000,32310,323,10000,3240163450000,691020000,224414,0,63000000,0,9999,123100000010,0,2015
82,134150,1,20150505,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,32,2000000000,32730000000,317000000,3242000,32390,323,30000,3239207340000,906670000,293987,8,18000000,0,9999,123100000010,0,2015
83,135817,1,20150506,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,32,37000000000,32650000000,313300000,3175000,31570,315,70000,3160175300000,860930000,273400,6,54000000,0,9999,123100000010,0,2015
84,137509,1,20150507,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,31,35000000000,31690000000,311600000,3144000,31660,315,70000,3166135820000,490520000,154258,5,2000000,0,9999,123100000010,0,2015
85,139076,1,20150508,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,32,7000000000,32120000000,312300000,3169000,31750,317,50000,3177159220000,519670000,164723,5,95000000,0,9999,123100000010,0,2015
86,140679,1,20150511,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,31,90000000000,31940000000,313600000,3164000,31650,316,20000,3165135920000,604960000,191427,0,81000000,0,9999,123100000010,0,2015
87,142300,1,20150512,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,31,37000000000,31630000000,312500000,3136000,31330,313,0,3133159730000,392430000,123090,8,65000000,0,9999,123100000010,0,2015
88,143925,1,20150513,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,31,25000000000,31430000000,307900000,3093000,30870,308,70000,3089167460000,602560000,186427,1,36000000,0,9999,123100000010,0,2015
89,145670,1,20150514,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,31,0,31670000000,307600000,3134000,31620,316,0,3162127520000,520860000,163279,4,3000000,0,9999,123100000010,0,2015
90,147343,1,20150515,2,BBDC4,10,BRADESCO,PN      N1,,R$,31,62000000000,32280000000,314200000,3202000,32280,322,30000,3228170720000,556520000,178244,9,32000000,0,9999,123100000010,0,2015
91,149155,1,20150518,2,BBDC4,10,BRADESCO,PN      N1,,R$,32,30000000000,32350000000,311000000,3141000,31490,314,0,3149175730000,902970000,283652,4,26000000,0,9999,123100000010,0,2015
92,151056,1,20150519,2,BBDC4,10,BRADESCO,PN      N1,,R$,31,46000000000,31540000000,305200000,3086000,31030,310,10000,3103160960000,582530000,179822,0,94000000,0,9999,123100000010,0,2015
93,152683,1,20150520,2,BBDC4,10,BRADESCO,PN      N1,,R$,30,61000000000,30830000000,301300000,3043000,30250,302,50000,3030178860000,1223960000,372553,0,95000000,0,9999,123100000010,0,2015
94,154390,1,20150521,2,BBDC4,10,BRADESCO,PN      N1,,R$,29,98000000000,30070000000,293200000,2965000,29730,297,0,2973270180000,1332870000,395289,4,99000000,0,9999,123100000010,0,2015
95,155980,1,20150522,2,BBDC4,10,BRADESCO,PN      N1,,R$,29,52000000000,29600000000,289000000,2918000,29100,290,90000,2912492140000,1836560000,535991,1,2000000,0,9999,123100000010,0,2015
96,157550,1,20150525,2,BBDC4,10,BRADESCO,PN      N1,,R$,29,9000000000,29580000000,289300000,2930000,29270,292,70000,2931099750000,422730000,123900,3,8000000,0,9999,123100000010,0,2015
97,158890,1,20150526,2,BBDC4,10,BRADESCO,PN      N1,,R$,29,12000000000,29170000000,283800000,2862000,28400,284,0,2844237560000,1320650000,378070,1,75000000,0,9999,123100000010,0,2015
98,160518,1,20150527,2,BBDC4,10,BRADESCO,PN      N1,,R$,28,56000000000,29340000000,281500000,2886000,29170,291,70000,2918226420000,1502750000,433779,5,14000000,0,9999,123100000010,0,2015
99,162172,1,20150528,2,BBDC4,10,BRADESCO,PN      N1,,R$,28,98000000000,29060000000,284300000,2873000,28990,288,70000,2899192060000,870850000,250238,6,32000000,0,9999,123100000010,0,2015
100,163678,1,20150529,2,BBDC4,10,BRADESCO,PN      N1,,R$,28,98000000000,28980000000,281900000,2837000,28210,282,0,2821223490000,1436670000,407644,8,48000000,0,9999,123100000010,0,2015
101,165257,1,20150601,2,BBDC4,10,BRADESCO,PN      N1,,R$,28,34000000000,28540000000,280000000,2820000,28160,281,50000,2816136620000,645560000,182052,9,9000000,0,9999,123100000010,0,2015
102,166867,1,20150602,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,28,37000000000,28980000000,283100000,2876000,28860,288,0,2886221910000,909840000,261746,8,89000000,0,9999,123100000010,0,2015
103,168474,1,20150603,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,28,79000000000,28790000000,280600000,2826000,28200,281,90000,2820246780000,1119470000,316455,1,95000000,0,9999,123100000010,0,2015
104,169982,1,20150605,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,28,0,28100000000,275400000,2778000,27540,275,40000,2757215950000,847680000,235561,9,79000000,0,9999,123100000010,0,2015
105,171457,1,20150608,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,27,71000000000,27970000000,275000000,2772000,27580,275,70000,2758125350000,568450000,157588,9,81000000,0,9999,123100000010,0,2015
106,173021,1,20150609,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,27,64000000000,27850000000,271700000,2743000,27280,272,60000,2728179790000,1005530000,275823,7,65000000,0,9999,123100000010,0,2015
107,174609,1,20150610,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,27,82000000000,28470000000,276800000,2824000,28230,282,30000,2825272570000,1053880000,297643,7,98000000,0,9999,123100000010,0,2015
108,176259,1,20150611,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,28,51000000000,28690000000,278800000,2822000,28300,282,20000,2830170550000,943160000,266254,3,33000000,0,9999,123100000010,0,2015
109,177844,1,20150612,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,28,0,28290000000,277100000,2784000,27770,277,50000,2777191510000,817020000,227466,5,25000000,0,9999,123100000010,0,2015
110,179493,1,20150615,2,BBDC4,10,BRADESCO,PN      N1,,R$,27,60000000000,27790000000,271000000,2737000,27610,276,10000,2762186300000,939230000,257132,4,28000000,0,9999,123100000010,0,2015
111,181455,1,20150616,2,BBDC4,10,BRADESCO,PN      N1,,R$,27,82000000000,28500000000,276700000,2821000,28310,283,0,2831131580000,902400000,254604,8,19000000,0,9999,123100000010,0,2015
112,183016,1,20150617,2,BBDC4,10,BRADESCO,PN      N1,,R$,28,10000000000,28200000000,276100000,2781000,27720,277,20000,2783179850000,878940000,244511,3,31000000,0,9999,123100000010,0,2015
113,184574,1,20150618,2,BBDC4,10,BRADESCO,PN      N1,,R$,28,1000000000,28920000000,276200000,2843000,28760,287,10000,2876174730000,823800000,234250,1,77000000,0,9999,123100000010,0,2015
114,186031,1,20150619,2,BBDC4,10,BRADESCO,PN      N1,,R$,28,38000000000,28660000000,279500000,2819000,28200,280,50000,2820144320000,987760000,278491,0,39000000,0,9999,123100000010,0,2015
115,187429,1,20150622,2,BBDC4,10,BRADESCO,PN      N1,,R$,28,39000000000,28670000000,281000000,2843000,28500,284,70000,2850168040000,931200000,264810,9,32000000,0,9999,123100000010,0,2015
116,188777,1,20150623,2,BBDC4,10,BRADESCO,PN  ED  N1,,R$,28,51000000000,28940000000,283700000,2874000,28640,286,40000,2873132230000,620320000,178294,9,17000000,0,9999,123100000010,0,2015
117,190216,1,20150624,2,BBDC4,10,BRADESCO,PN  ED  N1,,R$,28,68000000000,28900000000,284300000,2871000,28800,288,0,2882095410000,437510000,125621,8,83000000,0,9999,123100000010,0,2015
118,191690,1,20150625,2,BBDC4,10,BRADESCO,PN  ED  N1,,R$,28,88000000000,28880000000,280500000,2850000,28620,286,20000,2868202840000,871030000,248264,2,22000000,0,9999,123100000010,0,2015
119,193260,1,20150626,2,BBDC4,10,BRADESCO,PN  ED  N1,,R$,28,57000000000,29180000000,285700000,2903000,29090,290,30000,2909164760000,631820000,183428,0,27000000,0,9999,123100000010,0,2015
120,194759,1,20150629,2,BBDC4,10,BRADESCO,PN  ED  N1,,R$,28,60000000000,28960000000,282000000,2848000,28450,284,20000,2845171460000,671230000,191183,8,97000000,0,9999,123100000010,0,2015
121,196206,1,20150630,2,BBDC4,10,BRADESCO,PN  ED  N1,,R$,28,61000000000,28780000000,282800000,2848000,28500,285,0,2855198860000,626170000,178357,3,59000000,0,9999,123100000010,0,2015
122,197808,1,20150701,2,BBDC4,10,BRADESCO,PN  ED  N1,,R$,28,65000000000,28750000000,282000000,2842000,28370,283,70000,2844178830000,674490000,191745,1,28000000,0,9999,123100000010,0,2015
123,199336,1,20150702,2,BBDC4,10,BRADESCO,PN  EDJ N1,,R$,28,65000000000,28980000000,284700000,2881000,28870,287,50000,2887167620000,627620000,180868,5,8000000,0,9999,123100000010,0,2015
124,200831,1,20150703,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,28,71000000000,28810000000,283600000,2852000,28520,285,0,2852072650000,233800000,66686,8,75000000,0,9999,123100000010,0,2015
125,202287,1,20150706,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,28,11000000000,28470000000,278300000,2809000,28000,279,40000,2800160150000,770900000,216546,9,43000000,0,9999,123100000010,0,2015
126,203925,1,20150707,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,27,90000000000,27960000000,272000000,2753000,27870,278,60000,2787195800000,919120000,253066,4,3000000,0,9999,123100000010,0,2015
127,205679,1,20150708,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,27,62000000000,28060000000,273200000,2752000,27370,273,70000,2738157960000,539760000,148565,3,7000000,0,9999,123100000010,0,2015
128,207188,1,20150710,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,27,97000000000,28560000000,278000000,2824000,28460,284,0,2846170510000,734040000,207345,6,7000000,0,9999,123100000010,0,2015
129,208678,1,20150713,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,28,77000000000,29110000000,284100000,2892000,28980,289,0,2898153550000,715820000,207084,5,73000000,0,9999,123100000010,0,2015
130,210303,1,20150714,2,BBDC4,10,BRADESCO,PN  EJ  N1,,R$,28,90000000000,29360000000,286500000,2914000,29170,291,70000,2918125470000,612550000,178509,4,14000000,0,9999,123100000010,0,2015
131,211865,1,20150715,2,BBDC4,10,BRADESCO,PN      N1,,R$,29,25000000000,29250000000,287200000,2895000,28960,288,90000,2896175790000,565430000,163717,7,82000000,0,9999,123100000010,0,2015
132,213440,1,20150716,2,BBDC4,10,BRADESCO,PN      N1,,R$,29,33000000000,29390000000,287500000,2894000,28900,289,0,2891149200000,654520000,189420,6,41000000,0,9999,123100000010,0,2015
133,215040,1,20150717,2,BBDC4,10,BRADESCO,PN      N1,,R$,28,99000000000,29290000000,284800000,2870000,28720,286,70000,2872110960000,559320000,160551,5,41000000,0,9999,123100000010,0,2015
134,216751,1,20150720,2,BBDC4,10,BRADESCO,PN      N1,,R$,28,63000000000,28720000000,281500000,2833000,28200,281,80000,2820128990000,446990000,126665,6,97000000,0,9999,123100000010,0,2015
