,index,TIPREG,DTPREG,CODBDI,CODNEG,TPMERC,NOMRES,ESPECI,PRAZOT,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,PREOFC,PREOFV,TOTNEG,QUATOT,VOLTOT,PREEXE,INDOPC,DATVEN,FATCOT,PTOEXE,CODISI,DISMES,ANOPREG
0,905,1,20150102,2,PETR4,10,PETROBRAS,PN,,R$,9,99000000000,9990000000,93600000,957000,9360,93,60000,940397380000,4883720000,467547,9,25000000,0,9999,123100000010,0,2015
1,2406,1,20150105,2,PETR4,10,PETROBRAS,PN,,R$,9,14000000000,9190000000,85800000,876000,8610,86,0,861909810000,7707730000,674783,8,84000000,0,9999,123100000010,0,2015
2,3976,1,20150106,2,PETR4,10,PETROBRAS,PN,,R$,8,71000000000,8830000000,80400000,841000,8330,83,20000,833772830000,8402340000,706839,8,84000000,0,9999,123100000010,0,2015
3,5700,1,20150107,2,PETR4,10,PETROBRAS,PN,,R$,8,56000000000,8730000000,83600000,857000,8670,86,70000,868853080000,8553100000,733268,9,24000000,0,9999,123100000010,0,2015
4,7292,1,20150108,2,PETR4,10,PETROBRAS,PN,,R$,8,79000000000,9390000000,87400000,911000,9180,91,70000,918866960000,8273570000,754338,6,35000000,0,9999,123100000010,0,2015
5,8889,1,20150109,2,PETR4,10,PETROBRAS,PN,,R$,9,20000000000,9400000000,89300000,912000,9400,94,0,941491790000,5041480000,460371,7,34000000,0,9999,123100000010,0,2015
6,10459,1,20150112,2,PETR4,10,PETROBRAS,PN,,R$,9,27000000000,9580000000,87900000,908000,8910,89,0,891607090000,5788160000,525535,8,58000000,0,9999,123100000010,0,2015
7,12057,1,20150113,2,PETR4,10,PETROBRAS,PN,,R$,8,90000000000,9390000000,88500000,917000,9000,90,0,903452170000,6401950000,587449,5,31000000,0,9999,123100000010,0,2015
8,13733,1,20150114,2,PETR4,10,PETROBRAS,PN,,R$,8,88000000000,8960000000,86400000,878000,8740,87,30000,874443810000,5515520000,484749,4,51000000,0,9999,123100000010,0,2015
9,15436,1,20150115,2,PETR4,10,PETROBRAS,PN,,R$,9,0,9390000000,88700000,922000,9340,93,40000,935535290000,8077100000,744859,8,29000000,0,9999,123100000010,0,2015
10,17123,1,20150116,2,PETR4,10,PETROBRAS,PN,,R$,9,46000000000,9630000000,92400000,949000,9440,94,40000,945481710000,5697830000,541099,8,47000000,0,9999,123100000010,0,2015
11,18879,1,20150119,2,PETR4,10,PETROBRAS,PN,,R$,9,35000000000,9540000000,91500000,935000,9190,91,80000,919294770000,3074560000,287447,3,57000000,0,9999,123100000010,0,2015
12,20459,1,20150120,2,PETR4,10,PETROBRAS,PN,,R$,9,60000000000,9850000000,91500000,953000,9320,93,10000,932409590000,7232670000,689619,2,44000000,0,9999,123100000010,0,2015
13,22023,1,20150121,2,PETR4,10,PETROBRAS,PN,,R$,9,45000000000,9830000000,93200000,965000,9820,98,10000,982348260000,4806990000,464161,4,70000000,0,9999,123100000010,0,2015
14,23566,1,20150122,2,PETR4,10,PETROBRAS,PN,,R$,10,10000000000,10460000000,99700000,1021000,10250,102,40000,1025603890000,7369920000,752888,1,45000000,0,9999,123100000010,0,2015
15,25005,1,20150123,2,PETR4,10,PETROBRAS,PN,,R$,10,11000000000,10410000000,98800000,1013000,10000,99,90000,1000316080000,4344080000,440341,3,74000000,0,9999,123100000010,0,2015
16,26447,1,20150126,2,PETR4,10,PETROBRAS,PN,,R$,9,79000000000,9970000000,96600000,985000,9910,99,0,991310500000,3297200000,324820,7,35000000,0,9999,123100000010,0,2015
17,27891,1,20150127,2,PETR4,10,PETROBRAS,PN,,R$,9,72000000000,10370000000,95300000,991000,10170,101,50000,1017499960000,5860090000,580955,8,79000000,0,9999,123100000010,0,2015
18,29423,1,20150128,2,PETR4,10,PETROBRAS,PN,,R$,9,43000000000,9540000000,89500000,920000,9030,90,30000,904802090000,10519990000,968034,3,66000000,0,9999,123100000010,0,2015
19,30954,1,20150129,2,PETR4,10,PETROBRAS,PN,,R$,9,5000000000,9080000000,83400000,865000,8750,87,30000,875922310000,11078030000,959150,5,67000000,0,9999,123100000010,0,2015
20,32597,1,20150130,2,PETR4,10,PETROBRAS,PN,,R$,8,20000000000,8340000000,80800000,819000,8180,81,80000,819944850000,8635740000,708284,0,84000000,0,9999,123100000010,0,2015
21,34215,1,20150202,2,PETR4,10,PETROBRAS,PN,,R$,8,46000000000,8680000000,81300000,844000,8660,86,60000,867517970000,5634860000,475908,1,57000000,0,9999,123100000010,0,2015
22,35891,1,20150203,2,PETR4,10,PETROBRAS,PN,,R$,9,1000000000,10000000000,90100000,952000,10000,99,90000,1000876470000,9688520000,923386,5,89000000,0,9999,123100000010,0,2015
23,37672,1,20150204,2,PETR4,10,PETROBRAS,PN,,R$,10,30000000000,10780000000,95600000,1018000,10020,100,20000,1003924850000,11759500000,1197789,6,6000000,0,9999,123100000010,0,2015
24,39330,1,20150205,2,PETR4,10,PETROBRAS,PN,,R$,9,86000000000,10290000000,97000000,1001000,9800,98,0,984606700000,7758440000,776934,6,82000000,0,9999,123100000010,0,2015
25,40983,1,20150206,2,PETR4,10,PETROBRAS,PN,,R$,9,80000000000,9810000000,88700000,916000,9120,91,20000,913111640000,11774710000,1078700,4,66000000,0,9999,123100000010,0,2015
26,42818,1,20150209,2,PETR4,10,PETROBRAS,PN,,R$,8,80000000000,9470000000,87200000,910000,9280,92,80000,929650030000,7151440000,651342,8,15000000,0,9999,123100000010,0,2015
27,44459,1,20150210,2,PETR4,10,PETROBRAS,PN,,R$,9,22000000000,9800000000,89200000,930000,8920,89,20000,894657330000,7482450000,695928,8,26000000,0,9999,123100000010,0,2015
28,46035,1,20150211,2,PETR4,10,PETROBRAS,PN,,R$,8,94000000000,9190000000,88100000,895000,9030,90,20000,903397070000,4827630000,432338,3,9000000,0,9999,123100000010,0,2015
29,47626,1,20150212,2,PETR4,10,PETROBRAS,PN,,R$,9,35000000000,9540000000,92700000,942000,9500,94,90000,950460550000,6130060000,577799,5,36000000,0,9999,123100000010,0,2015
30,49280,1,20150213,2,PETR4,10,PETROBRAS,PN,,R$,9,68000000000,10100000000,96600000,992000,9990,99,80000,999601790000,7133010000,708245,8,39000000,0,9999,123100000010,0,2015
31,50917,1,20150218,2,PETR4,10,PETROBRAS,PN,,R$,10,16000000000,10340000000,100400000,1020000,10120,101,20000,1013384520000,4257380000,434244,3,41000000,0,9999,123100000010,0,2015
32,52478,1,20150219,2,PETR4,10,PETROBRAS,PN,,R$,9,96000000000,9970000000,96500000,978000,9750,97,50000,976302460000,3812530000,372925,8,21000000,0,9999,123100000010,0,2015
33,53972,1,20150220,2,PETR4,10,PETROBRAS,PN,,R$,9,82000000000,9900000000,95300000,964000,9670,96,60000,967261400000,3488990000,336385,2,1000000,0,9999,123100000010,0,2015
34,55448,1,20150223,2,PETR4,10,PETROBRAS,PN,,R$,9,55000000000,9590000000,93900000,949000,9490,94,80000,949482520000,4063800000,385897,4,20000000,0,9999,123100000010,0,2015
35,56946,1,20150224,2,PETR4,10,PETROBRAS,PN,,R$,9,65000000000,9890000000,95900000,974000,9860,98,20000,986465120000,4770560000,465029,0,69000000,0,9999,123100000010,0,2015
36,58444,1,20150225,2,PETR4,10,PETROBRAS,PN,,R$,9,10000000000,9390000000,90000000,919000,9380,93,70000,938993800000,9525190000,875955,1,67000000,0,9999,123100000010,0,2015
37,59923,1,20150226,2,PETR4,10,PETROBRAS,PN,,R$,9,40000000000,9520000000,91600000,926000,9270,92,60000,928372930000,4287410000,397411,6,97000000,0,9999,123100000010,0,2015
38,61578,1,20150227,2,PETR4,10,PETROBRAS,PN,,R$,9,30000000000,9640000000,91000000,945000,9570,95,70000,958490710000,4564420000,431741,8,36000000,0,9999,123100000010,0,2015
39,63056,1,20150302,2,PETR4,10,PETROBRAS,PN,,R$,9,44000000000,9710000000,92700000,944000,9400,93,90000,940255370000,3756230000,354633,7,90000000,0,9999,123100000010,0,2015
40,64513,1,20150303,2,PETR4,10,PETROBRAS,PN,,R$,9,69000000000,9800000000,95200000,966000,9600,96,0,961435650000,4184100000,404323,5,44000000,0,9999,123100000010,0,2015
41,66160,1,20150304,2,PETR4,10,PETROBRAS,PN,,R$,9,41000000000,9450000000,92100000,932000,9210,92,10000,923415150000,4759450000,443883,5,18000000,0,9999,123100000010,0,2015
42,67820,1,20150305,2,PETR4,10,PETROBRAS,PN,,R$,9,31000000000,9380000000,91600000,923000,9280,92,70000,928300560000,2632290000,243180,1,60000000,0,9999,123100000010,0,2015
43,69483,1,20150306,2,PETR4,10,PETROBRAS,PN,,R$,9,20000000000,9350000000,91700000,925000,9240,92,10000,924290320000,2699320000,249805,1,95000000,0,9999,123100000010,0,2015
44,71211,1,20150309,2,PETR4,10,PETROBRAS,PN,,R$,9,13000000000,9180000000,89000000,904000,8910,89,10000,893292360000,3576460000,323508,6,31000000,0,9999,123100000010,0,2015
45,72962,1,20150310,2,PETR4,10,PETROBRAS,PN,,R$,8,83000000000,8980000000,85100000,868000,8550,85,50000,856573580000,7123250000,618745,8,18000000,0,9999,123100000010,0,2015
46,74813,1,20150311,2,PETR4,10,PETROBRAS,PN,,R$,8,67000000000,8830000000,85800000,870000,8790,87,90000,880472070000,4369680000,380605,4,57000000,0,9999,123100000010,0,2015
47,76497,1,20150312,2,PETR4,10,PETROBRAS,PN,,R$,8,97000000000,9080000000,84400000,876000,8500,85,0,851453620000,6192150000,542769,0,80000000,0,9999,123100000010,0,2015
48,78324,1,20150313,2,PETR4,10,PETROBRAS,PN,,R$,8,25000000000,8390000000,81600000,827000,8300,83,0,831731160000,7186150000,595007,6,99000000,0,9999,123100000010,0,2015
49,80355,1,20150316,2,PETR4,10,PETROBRAS,PN,,R$,8,49000000000,8500000000,81900000,833000,8460,84,50000,846524910000,5307860000,442423,2,23000000,0,9999,123100000010,0,2015
50,82116,1,20150317,2,PETR4,10,PETROBRAS,PN,,R$,8,35000000000,8930000000,83200000,866000,8890,88,90000,890505240000,6293720000,545230,7,5000000,0,9999,123100000010,0,2015
51,83891,1,20150318,2,PETR4,10,PETROBRAS,PN,,R$,8,85000000000,9290000000,86700000,908000,9270,92,60000,927527560000,6467740000,587482,1,93000000,0,9999,123100000010,0,2015
52,85498,1,20150319,2,PETR4,10,PETROBRAS,PN,,R$,9,18000000000,9230000000,88500000,902000,8900,88,90000,890307960000,4295600000,387670,8,78000000,0,9999,123100000010,0,2015
53,87144,1,20150320,2,PETR4,10,PETROBRAS,PN,,R$,9,8000000000,9350000000,89600000,920000,9350,93,0,935483640000,5873690000,540587,5,97000000,0,9999,123100000010,0,2015
54,88676,1,20150323,2,PETR4,10,PETROBRAS,PN,,R$,9,30000000000,9440000000,92000000,935000,9350,93,40000,935243710000,3353650000,313718,7,26000000,0,9999,123100000010,0,2015
55,90207,1,20150324,2,PETR4,10,PETROBRAS,PN,,R$,9,37000000000,9450000000,92200000,936000,9390,93,60000,939293230000,3573730000,334871,2,38000000,0,9999,123100000010,0,2015
56,91778,1,20150325,2,PETR4,10,PETROBRAS,PN,,R$,9,65000000000,9890000000,95300000,972000,9840,98,30000,984753730000,8291260000,806005,4,48000000,0,9999,123100000010,0,2015
57,93392,1,20150326,2,PETR4,10,PETROBRAS,PN,,R$,9,92000000000,9960000000,93200000,957000,9350,93,50000,936436360000,5899760000,564487,3,6000000,0,9999,123100000010,0,2015
58,95012,1,20150327,2,PETR4,10,PETROBRAS,PN,,R$,9,30000000000,9610000000,91700000,934000,9380,93,70000,938359280000,5052670000,472022,2,5000000,0,9999,123100000010,0,2015
59,96566,1,20150330,2,PETR4,10,PETROBRAS,PN,,R$,9,50000000000,9750000000,94200000,963000,9720,97,10000,972260600000,3296530000,317692,4,90000000,0,9999,123100000010,0,2015
60,98168,1,20150331,2,PETR4,10,PETROBRAS,PN,,R$,9,58000000000,9920000000,94700000,973000,9730,97,30000,975452810000,4607650000,448369,6,64000000,0,9999,123100000010,0,2015
61,99811,1,20150401,2,PETR4,10,PETROBRAS,PN,,R$,9,93000000000,10370000000,98700000,1018000,10210,102,0,1021502990000,5832820000,594099,7,56000000,0,9999,123100000010,0,2015
62,101497,1,20150402,2,PETR4,10,PETROBRAS,PN,,R$,10,17000000000,10720000000,101700000,1057000,10720,107,0,1072650040000,6801200000,719444,0,13000000,0,9999,123100000010,0,2015
63,103162,1,20150406,2,PETR4,10,PETROBRAS,PN,,R$,10,80000000000,10990000000,106900000,1084000,10690,106,80000,1069444790000,4487490000,486505,0,61000000,0,9999,123100000010,0,2015
64,104776,1,20150407,2,PETR4,10,PETROBRAS,PN,,R$,10,60000000000,10960000000,104600000,1073000,10890,108,90000,1090525960000,6032640000,647749,7,72000000,0,9999,123100000010,0,2015
65,106570,1,20150408,2,PETR4,10,PETROBRAS,PN,,R$,11,10000000000,11330000000,104900000,1093000,10600,105,90000,1060818020000,7243190000,791937,5,4000000,0,9999,123100000010,0,2015
66,108241,1,20150409,2,PETR4,10,PETROBRAS,PN,,R$,10,70000000000,11570000000,105800000,1125000,11560,115,50000,1156802330000,7828280000,881224,5,98000000,0,9999,123100000010,0,2015
67,109848,1,20150410,2,PETR4,10,PETROBRAS,PN,,R$,11,52000000000,11930000000,112700000,1166000,11820,118,20000,1183811400000,6903720000,805605,3,94000000,0,9999,123100000010,0,2015
68,111504,1,20150413,2,PETR4,10,PETROBRAS,PN,,R$,11,97000000000,12750000000,119000000,1241000,12270,122,60000,1228151030000,10480960000,1300858,8,42000000,0,9999,123100000010,0,2015
69,113211,1,20150414,2,PETR4,10,PETROBRAS,PN,,R$,12,67000000000,12740000000,119700000,1242000,12490,124,80000,1249957270000,8652720000,1074730,1,51000000,0,9999,123100000010,0,2015
70,115035,1,20150415,2,PETR4,10,PETROBRAS,PN,,R$,12,70000000000,13380000000,124700000,1303000,13330,133,30000,1334851850000,10169540000,1326217,0,17000000,0,9999,123100000010,0,2015
71,116870,1,20150416,2,PETR4,10,PETROBRAS,PN,,R$,13,25000000000,13330000000,125200000,1286000,12930,129,30000,1294916890000,10758980000,1384211,1,97000000,0,9999,123100000010,0,2015
72,118655,1,20150417,2,PETR4,10,PETROBRAS,PN,,R$,12,61000000000,13240000000,125200000,1297000,13010,130,10000,1305710010000,7006520000,909079,9,22000000,0,9999,123100000010,0,2015
73,120552,1,20150420,2,PETR4,10,PETROBRAS,PN,,R$,13,23000000000,13380000000,130200000,1316000,13090,130,80000,1309506940000,5188590000,682954,1,74000000,0,9999,123100000010,0,2015
74,122250,1,20150422,2,PETR4,10,PETROBRAS,PN,,R$,13,19000000000,13290000000,126600000,1301000,13120,131,20000,1313746040000,6535550000,850800,4,26000000,0,9999,123100000010,0,2015
75,123806,1,20150423,2,PETR4,10,PETROBRAS,PN,,R$,12,30000000000,13260000000,118900000,1267000,12920,129,20000,1293486720000,17938260000,2273654,7,74000000,0,9999,123100000010,0,2015
76,125522,1,20150424,2,PETR4,10,PETROBRAS,PN,,R$,13,19000000000,13780000000,131800000,1343000,13260,132,60000,1327104620000,10484520000,1408082,3,50000000,0,9999,123100000010,0,2015
77,127177,1,20150427,2,PETR4,10,PETROBRAS,PN,,R$,12,95000000000,13120000000,125700000,1279000,12580,125,80000,1260538860000,5179780000,662607,1,96000000,0,9999,123100000010,0,2015
78,128823,1,20150428,2,PETR4,10,PETROBRAS,PN,,R$,12,76000000000,12870000000,122500000,1259000,12780,127,70000,1278485580000,5971630000,752353,1,83000000,0,9999,123100000010,0,2015
79,130390,1,20150429,2,PETR4,10,PETROBRAS,PN,,R$,12,58000000000,12930000000,125300000,1279000,12820,128,10000,1282367020000,3582190000,458218,9,23000000,0,9999,123100000010,0,2015
80,131893,1,20150430,2,PETR4,10,PETROBRAS,PN,,R$,12,83000000000,13150000000,128000000,1299000,13050,130,40000,1305395110000,4780100000,621374,0,44000000,0,9999,123100000010,0,2015
81,133434,1,20150504,2,PETR4,10,PETROBRAS,PN,,R$,13,31000000000,13850000000,133000000,1362000,13800,137,90000,1380650560000,5474480000,746040,1,58000000,0,9999,123100000010,0,2015
82,135035,1,20150505,2,PETR4,10,PETROBRAS,PN,,R$,13,70000000000,14610000000,136700000,1436000,14380,143,70000,1438808800000,7414470000,1065135,0,77000000,0,9999,123100000010,0,2015
83,136757,1,20150506,2,PETR4,10,PETROBRAS,PN  ATZ,,R$,14,75000000000,14950000000,135700000,1420000,13640,136,30000,1364633710000,7059770000,1002360,9,38000000,0,9999,123100000010,0,2015
84,138348,1,20150507,2,PETR4,10,PETROBRAS,PN  ATZ,,R$,13,80000000000,14050000000,133300000,1363000,13700,136,80000,1370441990000,4439880000,605481,1,49000000,0,9999,123100000010,0,2015
85,139925,1,20150508,2,PETR4,10,PETROBRAS,PN  ATZ,,R$,14,4000000000,14090000000,133600000,1360000,13520,135,20000,1353388270000,4252540000,578548,5,32000000,0,9999,123100000010,0,2015
86,141547,1,20150511,2,PETR4,10,PETROBRAS,PN  ATZ,,R$,13,68000000000,13830000000,134300000,1366000,13720,137,20000,1373343510000,2760270000,377296,3,44000000,0,9999,123100000010,0,2015
87,143182,1,20150512,2,PETR4,10,PETROBRAS,PN  ATZ,,R$,13,70000000000,14060000000,136300000,1388000,13790,137,80000,1379345420000,3052040000,423743,6,7000000,0,9999,123100000010,0,2015
88,144887,1,20150513,2,PETR4,10,PETROBRAS,PN  ATZ,,R$,13,87000000000,14130000000,137500000,1395000,13970,139,60000,1397700190000,4460740000,622596,9,85000000,0,9999,123100000010,0,2015
89,146558,1,20150514,2,PETR4,10,PETROBRAS,PN  ATZ,,R$,14,10000000000,14230000000,137600000,1399000,13890,138,70000,1389594630000,4819460000,674536,4,66000000,0,9999,123100000010,0,2015
90,148331,1,20150515,2,PETR4,10,PETROBRAS,PN  ATZ,,R$,13,92000000000,14120000000,136100000,1387000,14060,140,50000,1406635860000,5337250000,740719,5,72000000,0,9999,123100000010,0,2015
91,150222,1,20150518,2,PETR4,10,PETROBRAS,PN,,R$,14,64000000000,14650000000,135200000,1411000,13780,137,70000,1378675490000,7995250000,1128570,9,65000000,0,9999,123100000010,0,2015
92,151981,1,20150519,2,PETR4,10,PETROBRAS,PN,,R$,13,55000000000,13590000000,127900000,1306000,12910,129,10000,1292766670000,6923820000,904320,9,10000000,0,9999,123100000010,0,2015
93,153685,1,20150520,2,PETR4,10,PETROBRAS,PN,,R$,12,76000000000,13120000000,126300000,1290000,12890,128,80000,1289392220000,4266590000,550582,5,60000000,0,9999,123100000010,0,2015
94,155316,1,20150521,2,PETR4,10,PETROBRAS,PN,,R$,12,86000000000,13520000000,128600000,1331000,13450,134,40000,1345491020000,5265340000,700954,3,28000000,0,9999,123100000010,0,2015
95,156935,1,20150522,2,PETR4,10,PETROBRAS,PN,,R$,13,52000000000,13650000000,129200000,1310000,13080,130,70000,1308575970000,5279580000,692065,7,9000000,0,9999,123100000010,0,2015
96,158274,1,20150525,2,PETR4,10,PETROBRAS,PN,,R$,12,98000000000,13010000000,127200000,1287000,12800,128,0,1282226500000,2304850000,296814,0,54000000,0,9999,123100000010,0,2015
97,159809,1,20150526,2,PETR4,10,PETROBRAS,PN,,R$,12,80000000000,12860000000,123900000,1257000,12390,123,90000,1240452990000,4391550000,552364,6,26000000,0,9999,123100000010,0,2015
98,161504,1,20150527,2,PETR4,10,PETROBRAS,PN,,R$,12,50000000000,12660000000,122900000,1252000,12550,125,50000,1256400890000,4644940000,581718,3,99000000,0,9999,123100000010,0,2015
99,163034,1,20150528,2,PETR4,10,PETROBRAS,PN,,R$,12,47000000000,12820000000,124000000,1259000,12670,126,70000,1268483320000,5820180000,733300,6,67000000,0,9999,123100000010,0,2015
100,164614,1,20150529,2,PETR4,10,PETROBRAS,PN,,R$,12,71000000000,12780000000,123300000,1249000,12330,123,30000,1235451540000,7259340000,906981,3,90000000,0,9999,123100000010,0,2015
101,166194,1,20150601,2,PETR4,10,PETROBRAS,PN,,R$,12,43000000000,12650000000,122500000,1240000,12370,123,70000,1238319840000,3969060000,492476,5,45000000,0,9999,123100000010,0,2015
102,167789,1,20150602,2,PETR4,10,PETROBRAS,PN,,R$,12,55000000000,12950000000,124700000,1273000,12840,128,40000,1285473750000,4595360000,585032,4,13000000,0,9999,123100000010,0,2015
103,169333,1,20150603,2,PETR4,10,PETROBRAS,PN,,R$,12,96000000000,13100000000,127200000,1293000,12830,128,10000,1283375820000,4887950000,632071,5,70000000,0,9999,123100000010,0,2015
104,170863,1,20150605,2,PETR4,10,PETROBRAS,PN,,R$,12,58000000000,12780000000,124200000,1256000,12560,125,50000,1256350280000,3613950000,453963,1,79000000,0,9999,123100000010,0,2015
105,172392,1,20150608,2,PETR4,10,PETROBRAS,PN,,R$,12,61000000000,12770000000,124700000,1261000,12570,125,70000,1258240240000,2366760000,298557,8,61000000,0,9999,123100000010,0,2015
106,173937,1,20150609,2,PETR4,10,PETROBRAS,PN,,R$,12,61000000000,13170000000,125700000,1297000,12970,129,60000,1297363350000,4381880000,568473,5,35000000,0,9999,123100000010,0,2015
107,175563,1,20150610,2,PETR4,10,PETROBRAS,PN,,R$,13,30000000000,13440000000,129200000,1316000,13050,130,20000,1305392890000,4455580000,586500,4,94000000,0,9999,123100000010,0,2015
108,177192,1,20150611,2,PETR4,10,PETROBRAS,PN,,R$,13,13000000000,13140000000,128500000,1295000,13050,130,40000,1305342190000,3480200000,450999,9,57000000,0,9999,123100000010,0,2015
109,178768,1,20150612,2,PETR4,10,PETROBRAS,PN,,R$,12,86000000000,13040000000,128300000,1295000,13020,130,10000,1302307160000,3006770000,389612,7,40000000,0,9999,123100000010,0,2015
110,180673,1,20150615,2,PETR4,10,PETROBRAS,PN,,R$,12,97000000000,13090000000,129000000,1302000,12990,129,90000,1300294310000,3112590000,405341,5,79000000,0,9999,123100000010,0,2015
111,182362,1,20150616,2,PETR4,10,PETROBRAS,PN,,R$,13,4000000000,13480000000,129100000,1322000,13350,133,50000,1336402360000,4860490000,642903,7,62000000,0,9999,123100000010,0,2015
112,183913,1,20150617,2,PETR4,10,PETROBRAS,PN,,R$,13,50000000000,13590000000,131200000,1334000,13190,131,90000,1320422910000,4024630000,537069,9,72000000,0,9999,123100000010,0,2015
113,185440,1,20150618,2,PETR4,10,PETROBRAS,PN,,R$,13,28000000000,13440000000,131500000,1333000,13440,134,20000,1344296450000,2639340000,351997,9,14000000,0,9999,123100000010,0,2015
114,186853,1,20150619,2,PETR4,10,PETROBRAS,PN,,R$,13,31000000000,13440000000,131000000,1325000,13170,131,60000,1318324080000,3484070000,461903,4,23000000,0,9999,123100000010,0,2015
115,188218,1,20150622,2,PETR4,10,PETROBRAS,PN,,R$,13,30000000000,13370000000,131300000,1321000,13200,131,90000,1320216790000,2243110000,296401,7,73000000,0,9999,123100000010,0,2015
116,189643,1,20150623,2,PETR4,10,PETROBRAS,PN,,R$,13,27000000000,13430000000,129500000,1324000,12970,129,70000,1298315920000,4800740000,635620,6,7000000,0,9999,123100000010,0,2015
117,191105,1,20150624,2,PETR4,10,PETROBRAS,PN,,R$,13,6000000000,13350000000,130500000,1318000,13200,131,80000,1320318440000,3920910000,517048,5,75000000,0,9999,123100000010,0,2015
118,192572,1,20150625,2,PETR4,10,PETROBRAS,PN,,R$,13,23000000000,13240000000,125200000,1279000,12600,126,0,1262393940000,4836900000,618675,2,90000000,0,9999,123100000010,0,2015
119,194133,1,20150626,2,PETR4,10,PETROBRAS,PN,,R$,12,66000000000,13210000000,126400000,1300000,13210,132,0,1321326470000,3453680000,449189,6,18000000,0,9999,123100000010,0,2015
120,195583,1,20150629,2,PETR4,10,PETROBRAS,PN,,R$,13,0,13590000000,126200000,1308000,12750,127,50000,1276497230000,6235080000,815636,9,66000000,0,9999,123100000010,0,2015
121,197095,1,20150630,2,PETR4,10,PETROBRAS,PN,,R$,12,90000000000,12990000000,126500000,1277000,12710,127,10000,1273412570000,3223200000,411769,0,38000000,0,9999,123100000010,0,2015
122,198667,1,20150701,2,PETR4,10,PETROBRAS,PN,,R$,12,80000000000,12850000000,120100000,1241000,12180,121,80000,1219518420000,6140050000,762441,9,22000000,0,9999,123100000010,0,2015
123,200197,1,20150702,2,PETR4,10,PETROBRAS,PN,,R$,12,35000000000,12530000000,121600000,1235000,12300,123,0,1232426290000,3642070000,449908,4,74000000,0,9999,123100000010,0,2015
124,201652,1,20150703,2,PETR4,10,PETROBRAS,PN,,R$,12,25000000000,12310000000,116800000,1195000,11730,117,30000,1174332910000,3142130000,375529,3,27000000,0,9999,123100000010,0,2015
125,203186,1,20150706,2,PETR4,10,PETROBRAS,PN,,R$,11,51000000000,11730000000,112800000,1147000,11480,114,80000,1149459370000,5026330000,576644,3,80000000,0,9999,123100000010,0,2015
126,204945,1,20150707,2,PETR4,10,PETROBRAS,PN,,R$,11,36000000000,11810000000,108200000,1129000,11780,117,70000,1178597460000,7096560000,801514,7,79000000,0,9999,123100000010,0,2015
127,206497,1,20150708,2,PETR4,10,PETROBRAS,PN,,R$,11,62000000000,11990000000,113300000,1158000,11550,115,50000,1156508840000,4278820000,495849,6,67000000,0,9999,123100000010,0,2015
128,208008,1,20150710,2,PETR4,10,PETROBRAS,PN,,R$,11,90000000000,11980000000,117500000,1185000,11790,117,90000,1180318220000,3010430000,356955,4,59000000,0,9999,123100000010,0,2015
129,209619,1,20150713,2,PETR4,10,PETROBRAS,PN,,R$,11,87000000000,11930000000,115800000,1174000,11820,118,20000,1183307990000,2605440000,305994,2,3000000,0,9999,123100000010,0,2015
130,211156,1,20150714,2,PETR4,10,PETROBRAS,PN,,R$,11,69000000000,12080000000,115800000,1188000,12000,119,90000,1200303240000,3624560000,430973,3,12000000,0,9999,123100000010,0,2015
131,212716,1,20150715,2,PETR4,10,PETROBRAS,PN,,R$,11,96000000000,12060000000,117200000,1187000,11800,117,90000,1180374850000,3240800000,384675,5,41000000,0,9999,123100000010,0,2015
132,214325,1,20150716,2,PETR4,10,PETROBRAS,PN,,R$,11,89000000000,11990000000,118200000,1190000,11920,119,0,1192272040000,2542230000,302564,7,83000000,0,9999,123100000010,0,2015
133,215982,1,20150717,2,PETR4,10,PETROBRAS,PN,,R$,11,82000000000,11900000000,113900000,1153000,11400,114,0,1141383390000,3892180000,448977,4,16000000,0,9999,123100000010,0,2015
134,217888,1,20150720,2,PETR4,10,PETROBRAS,PN,,R$,11,46000000000,11540000000,107500000,1100000,10790,107,90000,1080435320000,4876320000,536715,8,77000000,0,9999,123100000010,0,2015
135,219636,1,20150721,2,PETR4,10,PETROBRAS,PN,,R$,10,91000000000,11240000000,106000000,1091000,10770,107,70000,1078395680000,3872630000,422829,8,58000000,0,9999,123100000010,0,2015
136,221253,1,20150722,2,PETR4,10,PETROBRAS,PN,,R$,10,61000000000,10720000000,103300000,1047000,10360,103,60000,1037275010000,3015520000,315864,8,75000000,0,9999,123100000010,0,2015
137,222989,1,20150723,2,PETR4,10,PETROBRAS,PN,,R$,10,22000000000,10560000000,101200000,1026000,10170,101,60000,1017438930000,4958640000,508987,9,52000000,0,9999,123100000010,0,2015
138,224775,1,20150724,2,PETR4,10,PETROBRAS,PN,,R$,10,17000000000,10230000000,97600000,992000,10040,100,30000,1004422780000,4445210000,441226,7,78000000,0,9999,123100000010,0,2015
139,226378,1,20150727,2,PETR4,10,PETROBRAS,PN,,R$,9,96000000000,9990000000,95100000,971000,9510,95,0,953446160000,5248350000,510016,4,84000000,0,9999,123100000010,0,2015
140,228021,1,20150728,2,PETR4,10,PETROBRAS,PN,,R$,9,69000000000,10220000000,96100000,989000,9970,99,70000,999548300000,7064180000,699310,4,64000000,0,9999,123100000010,0,2015
141,229696,1,20150729,2,PETR4,10,PETROBRAS,PN,,R$,10,1000000000,10720000000,99100000,1047000,10720,107,10000,1072753350000,8565420000,897585,1,32000000,0,9999,123100000010,0,2015
