,index,TIPREG,DTPREG,CODBDI,CODNEG,TPMERC,NOMRES,ESPECI,PRAZOT,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,PREOFC,PREOFV,TOTNEG,QUATOT,VOLTOT,PREEXE,INDOPC,DATVEN,FATCOT,PTOEXE,CODISI,DISMES,ANOPREG
0,164605,1,20160509,2,GOGL35,10,ALPHABET,DRN,,R$,100,45000000001,450000000,1004500000,10045000,100450,988,70000,10074000030000,6600000,6629,7,0,0,9999,123100000010,0,2016
1,170402,1,20160512,2,GOGL35,10,ALPHABET,DRN,,R$,98,96000000000,98960000000,989600000,9896000,98960,974,70000,9943000010000,120000,118,7,52000000,0,9999,123100000010,0,2016
2,172451,1,20160513,2,GOGL35,10,ALPHABET,DRN,,R$,99,68000000000,99680000000,996800000,9968000,99680,0,0,10000,200000,199,3,60000000,0,9999,123100000010,0,2016
3,176724,1,20160517,2,GOGL35,10,ALPHABET,DRN,,R$,99,61000000000,99610000000,980700000,9957000,98070,973,50000,9911000020000,2070000,2061,1,57000000,0,9999,123100000010,0,2016
4,178475,1,20160518,2,GOGL35,10,ALPHABET,DRN,,R$,99,63000000000,99630000000,996300000,9963000,99630,995,10000,10129000010000,50000,49,8,15000000,0,9999,123100000010,0,2016
5,183711,1,20160523,2,GOGL35,10,ALPHABET,DRN,,R$,100,87000000001,870000000,1008700000,10087000,100870,997,90000,10153000010000,1530000,1543,3,11000000,0,9999,123100000010,0,2016
6,187236,1,20160525,2,GOGL35,10,ALPHABET,DRN,,R$,104,9000000001,4090000000,1040900000,10409000,104090,1040,90000,10488000020000,160000,166,5,44000000,0,9999,123100000010,0,2016
7,192016,1,20160531,2,GOGL35,10,ALPHABET,DRN,,R$,106,5000000001,6050000000,1060500000,10605000,106050,1051,10000,10698000010000,1510000,1601,3,55000000,0,9999,123100000010,0,2016
8,197163,1,20160603,2,GOGL35,10,ALPHABET,DRN,,R$,102,33000000001,2330000000,1023300000,10233000,102330,1007,10000,10246000010000,20000,20,4,66000000,0,9999,123100000010,0,2016
9,198929,1,20160606,2,GOGL35,10,ALPHABET,DRN,,R$,99,61000000000,99610000000,996100000,9961000,99610,990,20000,10074000010000,10000,9,9,61000000,0,9999,123100000010,0,2016
10,207597,1,20160613,2,GOGL35,10,ALPHABET,DRN,,R$,99,93000000000,99930000000,999300000,9993000,99930,990,70000,10079000010000,70000,69,9,51000000,0,9999,123100000010,0,2016
11,217289,1,20160620,2,GOGL35,10,ALPHABET,DRN,,R$,94,45000000000,94450000000,944500000,9445000,94450,932,60000,9492000010000,200000,188,9,0,0,9999,123100000010,0,2016
12,227216,1,20160628,2,GOGL35,10,ALPHABET,DRN,,R$,89,76000000000,89760000000,897600000,8976000,89760,888,30000,9043000020000,370000,332,1,12000000,0,9999,123100000010,0,2016
13,228898,1,20160629,2,GOGL35,10,ALPHABET,DRN,,R$,89,12000000000,89120000000,891200000,8912000,89120,0,0,10000,140000,124,7,68000000,0,9999,123100000010,0,2016
14,232211,1,20160701,2,GOGL35,10,ALPHABET,DRN,,R$,89,53000000000,89530000000,895300000,8953000,89530,0,0,10000,40000,35,8,12000000,0,9999,123100000010,0,2016
15,235762,1,20160705,2,GOGL35,10,ALPHABET,DRN,,R$,91,27000000000,91270000000,912700000,9127000,91270,906,40000,9225000010000,20000,18,2,54000000,0,9999,123100000010,0,2016
16,241080,1,20160708,2,GOGL35,10,ALPHABET,DRN,,R$,93,4000000000,93040000000,930400000,9304000,93040,919,30000,9354000010000,500000,465,2,0,0,9999,123100000010,0,2016
17,242960,1,20160711,2,GOGL35,10,ALPHABET,DRN,,R$,94,16000000000,94160000000,941600000,9416000,94160,936,80000,9535000010000,150000,141,2,40000000,0,9999,123100000010,0,2016
18,249069,1,20160714,2,GOGL35,10,ALPHABET,DRN,,R$,93,80000000000,93800000000,938000000,9380000,93800,929,0,9452000010000,670000,628,4,60000000,0,9999,123100000010,0,2016
19,251212,1,20160715,2,GOGL35,10,ALPHABET,DRN,,R$,93,54000000000,93540000000,935400000,9354000,93540,927,50000,9442000110000,110000,102,8,94000000,0,9999,123100000010,0,2016
20,253525,1,20160718,2,GOGL35,10,ALPHABET,DRN,,R$,94,92000000000,94920000000,949200000,9492000,94920,944,90000,9613000090000,90000,85,4,28000000,0,9999,123100000010,0,2016
21,259238,1,20160721,2,GOGL35,10,ALPHABET,DRN,,R$,96,59000000000,96590000000,965900000,9659000,96590,958,90000,9756000040000,40000,38,6,36000000,0,9999,123100000010,0,2016
22,262835,1,20160725,2,GOGL35,10,ALPHABET,DRN,,R$,97,39000000000,97390000000,968800000,9702000,96880,962,90000,9798000780000,1090000,1057,6,24000000,0,9999,123100000010,0,2016
23,271843,1,20160801,2,GOGL35,10,ALPHABET,DRN,,R$,101,16000000001,1160000000,1011600000,10116000,101160,1000,80000,10182000010000,1210000,1224,0,36000000,0,9999,123100000010,0,2016
24,275706,1,20160803,2,GOGL35,10,ALPHABET,DRN,,R$,99,89000000000,99890000000,998900000,9989000,99890,990,60000,10076000010000,10000,9,9,89000000,0,9999,123100000010,0,2016
25,281369,1,20160808,2,GOGL35,10,ALPHABET,DRN,,R$,98,58000000000,98580000000,985800000,9858000,98580,977,90000,9945000010000,10000,9,8,58000000,0,9999,123100000010,0,2016
26,283297,1,20160809,2,GOGL35,10,ALPHABET,DRN,,R$,98,56000000000,98560000000,985600000,9856000,98560,974,30000,9912000500000,500000,492,8,0,0,9999,123100000010,0,2016
27,285268,1,20160810,2,GOGL35,10,ALPHABET,DRN,,R$,97,59000000000,97590000000,975900000,9759000,97590,971,80000,9889000010000,10000,9,7,59000000,0,9999,123100000010,0,2016
28,287394,1,20160811,2,GOGL35,10,ALPHABET,DRN,,R$,98,27000000000,98270000000,981000000,9813000,98100,974,90000,9919000050000,50000,49,0,67000000,0,9999,123100000010,0,2016
29,292009,1,20160815,2,GOGL35,10,ALPHABET,DRN,,R$,99,15000000000,99150000000,991500000,9915000,99150,991,50000,10038000070000,70000,69,4,5000000,0,9999,123100000010,0,2016
30,299391,1,20160819,2,GOGL35,10,ALPHABET,DRN,,R$,99,38000000000,99380000000,993700000,9937000,99370,983,80000,10010000020000,20000,19,8,75000000,0,9999,123100000010,0,2016
31,301147,1,20160822,2,GOGL35,10,ALPHABET,DRN,,R$,98,92000000000,98920000000,989200000,9892000,98920,977,30000,9938000010000,30000,29,6,76000000,0,9999,123100000010,0,2016
32,306332,1,20160825,2,GOGL35,10,ALPHABET,DRN,,R$,99,85000000000,99850000000,997400000,9979000,99740,983,50000,10007000120000,2400000,2395,1,2000000,0,9999,123100000010,0,2016
33,307955,1,20160826,2,GOGL35,10,ALPHABET,DRN,,R$,100,20000000001,690000000,1001500000,10023000,100150,996,10000,10141000030000,620000,621,4,31000000,0,9999,123100000010,0,2016
34,309612,1,20160829,2,GOGL35,10,ALPHABET,DRN,,R$,100,9000000001,90000000,996300000,10003000,99630,987,10000,10043000020000,360000,360,1,40000000,0,9999,123100000010,0,2016
35,311319,1,20160830,2,GOGL35,10,ALPHABET,DRN,,R$,99,24000000000,99240000000,992400000,9924000,99240,984,60000,10018000010000,50000,49,6,20000000,0,9999,123100000010,0,2016
36,320241,1,20160906,2,GOGL35,10,ALPHABET,DRN,,R$,100,23000000001,230000000,997600000,10015000,99760,0,0,20000,130000,130,2,5000000,0,9999,123100000010,0,2016
37,325852,1,20160912,2,GOGL35,10,ALPHABET,DRN,,R$,99,52000000000,99520000000,995200000,9952000,99520,988,30000,10056000010000,220000,218,9,44000000,0,9999,123100000010,0,2016
38,331858,1,20160915,2,GOGL35,10,ALPHABET,DRN,,R$,101,81000000001,1810000000,1018100000,10181000,101810,1008,50000,10257000010000,10000,10,1,81000000,0,9999,123100000010,0,2016
39,335982,1,20160919,2,GOGL35,10,ALPHABET,DRN,,R$,100,30000000001,300000000,1003000000,10030000,100300,991,70000,10094000010000,70000,70,2,10000000,0,9999,123100000010,0,2016
40,347586,1,20160928,2,GOGL35,10,ALPHABET,DRN,,R$,100,59000000001,590000000,1005900000,10059000,100590,0,0,10000,30000,30,1,77000000,0,9999,123100000010,0,2016
41,350854,1,20160930,2,GOGL35,10,ALPHABET,DRN,,R$,101,9000000001,1090000000,1010900000,10109000,101090,0,0,10000,10000,10,1,9000000,0,9999,123100000010,0,2016
42,352501,1,20161003,2,GOGL35,10,ALPHABET,DRN,,R$,98,89000000000,98890000000,988900000,9889000,98890,979,90000,9969000010000,450000,445,0,5000000,0,9999,123100000010,0,2016
43,357604,1,20161006,2,GOGL35,10,ALPHABET,DRN,,R$,100,10000000001,100000000,1001000000,10010000,100100,0,0,10000,20000,20,0,20000000,0,9999,123100000010,0,2016
44,361210,1,20161010,2,GOGL35,10,ALPHABET,DRN,,R$,101,5000000001,1050000000,1010500000,10105000,101050,996,0,10133000010000,180000,181,8,90000000,0,9999,123100000010,0,2016
45,369148,1,20161017,2,GOGL35,10,ALPHABET,DRN,,R$,100,15000000001,150000000,1001500000,10015000,100150,988,10000,10052000010000,20000,20,0,30000000,0,9999,123100000010,0,2016
46,374840,1,20161020,2,GOGL35,10,ALPHABET,DRN,,R$,100,2000000001,20000000,1000200000,10002000,100020,995,70000,10078000010000,10000,10,0,2000000,0,9999,123100000010,0,2016
47,376576,1,20161021,2,GOGL35,10,ALPHABET,DRN,,R$,100,86000000001,860000000,1008600000,10086000,100860,1003,50000,10151000010000,10000,10,0,86000000,0,9999,123100000010,0,2016
48,378292,1,20161024,2,GOGL35,10,ALPHABET,DRN,,R$,101,26000000001,1260000000,1012600000,10126000,101260,1009,60000,10214000010000,10000,10,1,26000000,0,9999,123100000010,0,2016
49,381954,1,20161026,2,GOGL35,10,ALPHABET,DRN,,R$,99,96000000001,90000000,999600000,10004000,100090,0,0,20000,30000,30,0,14000000,0,9999,123100000010,0,2016
50,383715,1,20161027,2,GOGL35,10,ALPHABET,DRN,,R$,99,92000000000,99920000000,999200000,9992000,99920,0,0,10000,20000,19,9,84000000,0,9999,123100000010,0,2016
51,387432,1,20161031,2,GOGL35,10,ALPHABET,DRN,,R$,99,85000000000,99850000000,998500000,9985000,99850,997,50000,10092000010000,10000,9,9,85000000,0,9999,123100000010,0,2016
52,391250,1,20161103,2,GOGL35,10,ALPHABET,DRN,,R$,98,25000000000,98620000000,982500000,9861000,98620,982,80000,9951000020000,1320000,1301,7,47000000,0,9999,123100000010,0,2016
53,393169,1,20161104,2,GOGL35,10,ALPHABET,DRN,,R$,99,60000000000,99600000000,996000000,9960000,99600,981,40000,9929000010000,60000,59,7,60000000,0,9999,123100000010,0,2016
54,395023,1,20161107,2,GOGL35,10,ALPHABET,DRN,,R$,100,29000000001,290000000,1002900000,10029000,100290,0,0,10000,20000,20,0,58000000,0,9999,123100000010,0,2016
55,400850,1,20161110,2,GOGL35,10,ALPHABET,DRN,,R$,103,28000000001,3280000000,1032800000,10328000,103280,0,0,10000,20000,20,6,56000000,0,9999,123100000010,0,2016
56,405269,1,20161114,2,GOGL35,10,ALPHABET,DRN,,R$,102,18000000001,2180000000,1021800000,10218000,102180,0,0,20000,50000,51,0,90000000,0,9999,123100000010,0,2016
57,407460,1,20161116,2,GOGL35,10,ALPHABET,DRN,,R$,103,92000000001,3920000000,1039200000,10392000,103920,0,0,10000,10000,10,3,92000000,0,9999,123100000010,0,2016
58,411740,1,20161118,2,GOGL35,10,ALPHABET,DRN C,,R$,103,34000000001,3340000000,1033400000,10334000,103340,1026,90000,10396000010000,20000,20,6,68000000,0,9999,123100000010,0,2016
59,414081,1,20161121,2,GOGL35,10,ALPHABET,DRN C,,R$,102,62000000001,3220000000,1026200000,10318000,103220,1022,50000,10357000020000,950000,980,2,90000000,0,9999,123100000010,0,2016
60,421256,1,20161125,2,GOGL35,10,ALPHABET,DRN C,,R$,104,72000000001,4720000000,1047200000,10472000,104720,0,0,10000,20000,20,9,44000000,0,9999,123100000010,0,2016
61,422990,1,20161128,2,GOGL35,10,ALPHABET,DRN C,,R$,105,1,5000000000,1044700000,10499000,104470,1038,80000,10518000020000,1570000,1648,3,94000000,0,9999,123100000010,0,2016
62,424756,1,20161129,2,GOGL35,10,ALPHABET,DRN C,,R$,105,70000000001,5700000000,1057000000,10570000,105700,0,0,10000,60000,63,4,20000000,0,9999,123100000010,0,2016
63,428464,1,20161201,2,GOGL35,10,ALPHABET,DRN C,,R$,103,4000000001,3040000000,1030400000,10304000,103040,0,0,10000,20000,20,6,8000000,0,9999,123100000010,0,2016
64,434127,1,20161206,2,GOGL35,10,ALPHABET,DRN C,,R$,103,66000000001,3660000000,1036600000,10366000,103660,1029,20000,10423000010000,10000,10,3,66000000,0,9999,123100000010,0,2016
65,436025,1,20161207,2,GOGL35,10,ALPHABET,DRN C,,R$,103,55000000001,3740000000,1035500000,10367000,103740,1039,0,10519000020000,30000,31,1,3000000,0,9999,123100000010,0,2016
66,437776,1,20161208,2,GOGL35,10,ALPHABET,DRN C,,R$,105,49000000001,5490000000,1054900000,10549000,105490,0,0,10000,10000,10,5,49000000,0,9999,123100000010,0,2016
67,449597,1,20161216,2,GOGL35,10,ALPHABET,DRN C,,R$,107,70000000001,7700000000,1077000000,10770000,107700,1066,80000,10804000030000,250000,269,2,50000000,0,9999,123100000010,0,2016
68,453971,1,20161220,2,GOGL35,10,ALPHABET,DRN C,,R$,106,97000000001,6970000000,1069700000,10697000,106970,0,0,10000,10000,10,6,97000000,0,9999,123100000010,0,2016
69,457497,1,20161222,2,GOGL35,10,ALPHABET,DRN C,,R$,104,19000000001,5120000000,1041900000,10465000,105120,0,0,20000,20000,20,9,31000000,0,9999,123100000010,0,2016
70,462289,1,20161227,2,GOGL35,10,ALPHABET,DRN C,,R$,105,4000000001,5040000000,1033200000,10408000,103320,0,0,20000,90000,93,6,76000000,0,9999,123100000010,0,2016
71,2335,1,20170103,2,GOGL35,10,ALPHABET,DRN C,,R$,101,89000000001,1890000000,1018900000,10189000,101890,0,0,10000,40000,40,7,56000000,0,9999,123100000010,0,2017
72,4293,1,20170104,2,GOGL35,10,ALPHABET,DRN C,,R$,101,92000000001,1920000000,1019200000,10192000,101920,0,0,10000,10000,10,1,92000000,0,9999,123100000010,0,2017
73,7994,1,20170106,2,GOGL35,10,ALPHABET,DRN C,,R$,103,20000000001,3200000000,1032000000,10320000,103200,0,0,20000,20000,20,6,40000000,0,9999,123100000010,0,2017
74,9894,1,20170109,2,GOGL35,10,ALPHABET,DRN C,,R$,103,79000000001,3790000000,1037900000,10379000,103790,0,0,10000,50000,51,8,95000000,0,9999,123100000010,0,2017
75,16028,1,20170112,2,GOGL35,10,ALPHABET,DRN C,,R$,102,50000000001,2500000000,1025000000,10250000,102500,0,0,20000,330000,338,2,50000000,0,9999,123100000010,0,2017
76,22553,1,20170117,2,GOGL35,10,ALPHABET,DRN C,,R$,103,47000000001,3470000000,1030700000,10327000,103070,0,0,20000,40000,41,3,8000000,0,9999,123100000010,0,2017
77,26249,1,20170119,2,GOGL35,10,ALPHABET,DRN C,,R$,103,42000000001,3460000000,1034200000,10345000,103460,0,0,30000,470000,486,2,58000000,0,9999,123100000010,0,2017
78,31829,1,20170124,2,GOGL35,10,ALPHABET,DRN C,,R$,104,88000000001,4880000000,1048800000,10488000,104880,0,0,10000,10000,10,4,88000000,0,9999,123100000010,0,2017
79,33914,1,20170126,2,GOGL35,10,ALPHABET,DRN C,,R$,105,26000000001,6000000000,1052600000,10575000,106000,0,0,20000,30000,31,7,26000000,0,9999,123100000010,0,2017
80,37728,1,20170130,2,GOGL35,10,ALPHABET,DRN C,,R$,100,1000000001,10000000,1000100000,10001000,100010,0,0,10000,30000,30,0,3000000,0,9999,123100000010,0,2017
81,43422,1,20170202,2,GOGL35,10,ALPHABET,DRN C,,R$,99,34000000000,99340000000,993400000,9934000,99340,0,0,10000,10000,9,9,34000000,0,9999,123100000010,0,2017
82,45355,1,20170203,2,GOGL35,10,ALPHABET,DRN C,,R$,99,94000000000,99940000000,998900000,9991000,99890,0,0,20000,40000,39,9,66000000,0,9999,123100000010,0,2017
83,47445,1,20170206,2,GOGL35,10,ALPHABET,DRN C,,R$,99,53000000000,99530000000,995300000,9953000,99530,0,0,10000,20000,19,9,6000000,0,9999,123100000010,0,2017
84,49540,1,20170207,2,GOGL35,10,ALPHABET,DRN C,,R$,100,41000000001,410000000,1004100000,10041000,100410,0,0,10000,50000,50,2,5000000,0,9999,123100000010,0,2017
85,57643,1,20170213,2,GOGL35,10,ALPHABET,DRN C,,R$,101,64000000001,1640000000,1016400000,10164000,101640,0,0,10000,20000,20,3,28000000,0,9999,123100000010,0,2017
86,59898,1,20170214,2,GOGL35,10,ALPHABET,DRN C,,R$,101,75000000001,1750000000,1017500000,10175000,101750,0,0,20000,250000,254,3,75000000,0,9999,123100000010,0,2017
87,71547,1,20170221,2,GOGL35,10,ALPHABET,DRN C,,R$,102,36000000001,3250000000,1023600000,10280000,103250,1023,80000,10362000020000,20000,20,5,61000000,0,9999,123100000010,0,2017
88,79055,1,20170301,2,GOGL35,10,ALPHABET,DRN C,,R$,103,10000000001,3100000000,1031000000,10310000,103100,0,0,10000,20000,20,6,20000000,0,9999,123100000010,0,2017
89,86539,1,20170307,2,GOGL35,10,ALPHABET,DRN C,,R$,103,70000000001,4150000000,1035600000,10411000,103560,0,0,40000,990000,1030,7,52000000,0,9999,123100000010,0,2017
90,92657,1,20170310,2,GOGL35,10,ALPHABET,DRN C,,R$,106,30000000001,6300000000,1063000000,10630000,106300,0,0,10000,40000,42,5,20000000,0,9999,123100000010,0,2017
91,94599,1,20170313,2,GOGL35,10,ALPHABET,DRN C,,R$,106,97000000001,6970000000,1069700000,10697000,106970,0,0,10000,10000,10,6,97000000,0,9999,123100000010,0,2017
92,103224,1,20170317,2,GOGL35,10,ALPHABET,DRN C,,R$,106,2000000001,6020000000,1060200000,10602000,106020,1052,60000,10602000020000,430000,455,8,86000000,0,9999,123100000010,0,2017
93,105739,1,20170320,2,GOGL35,10,ALPHABET,DRN C,,R$,104,3000000001,4540000000,1040300000,10428000,104540,1038,70000,10454000020000,20000,20,8,57000000,0,9999,123100000010,0,2017
94,108039,1,20170321,2,GOGL35,10,ALPHABET,DRN C,,R$,102,26000000001,2260000000,1022600000,10226000,102260,1022,60000,10000,10000,10,2,26000000,0,9999,123100000010,0,2017
95,127731,1,20170405,2,GOGL35,10,ALPHABET,DRN C,,R$,103,85000000001,3850000000,1038500000,10385000,103850,0,0,10000,10000,10,3,85000000,0,9999,123100000010,0,2017
96,131551,1,20170407,2,GOGL35,10,ALPHABET,DRN C,,R$,103,50000000001,3500000000,1035000000,10350000,103500,0,0,10000,520000,538,2,0,0,9999,123100000010,0,2017
97,133478,1,20170410,2,GOGL35,10,ALPHABET,DRN C,,R$,103,35000000001,3350000000,1033500000,10335000,103350,0,0,10000,10000,10,3,35000000,0,9999,123100000010,0,2017
98,135504,1,20170411,2,GOGL35,10,ALPHABET,DRN C,,R$,103,27000000001,3270000000,1032700000,10327000,103270,1032,70000,10000,10000,10,3,27000000,0,9999,123100000010,0,2017
99,139740,1,20170413,2,GOGL35,10,ALPHABET,DRN C,,R$,104,18000000001,4180000000,1041800000,10418000,104180,0,0,10000,10000,10,4,18000000,0,9999,123100000010,0,2017
100,142083,1,20170417,2,GOGL35,10,ALPHABET,DRN C,,R$,103,92000000001,3920000000,1036600000,10385000,103660,1036,60000,20000,40000,41,5,42000000,0,9999,123100000010,0,2017
101,144231,1,20170418,2,GOGL35,10,ALPHABET,DRN C,,R$,104,5000000001,4050000000,1040500000,10405000,104050,0,0,10000,30000,31,2,15000000,0,9999,123100000010,0,2017
102,149481,1,20170424,2,GOGL35,10,ALPHABET,DRN C,,R$,108,14000000001,8140000000,1081400000,10814000,108140,0,0,10000,130000,140,5,82000000,0,9999,123100000010,0,2017
103,151224,1,20170425,2,GOGL35,10,ALPHABET,DRN C,,R$,109,74000000001,9740000000,1097400000,10974000,109740,0,0,10000,10000,10,9,74000000,0,9999,123100000010,0,2017
104,156480,1,20170428,2,GOGL35,10,ALPHABET,DRN C,,R$,115,5000000001,15050000000,1150500000,11505000,115050,1100,10000,10000,10000,11,5,5000000,0,9999,123100000010,0,2017
105,160279,1,20170503,2,GOGL35,10,ALPHABET,DRN C,,R$,116,21000000001,16210000000,1162100000,11621000,116210,0,0,10000,10000,11,6,21000000,0,9999,123100000010,0,2017
106,162118,1,20170504,2,GOGL35,10,ALPHABET,DRN C,,R$,118,35000000001,18350000000,1183500000,11835000,118350,0,0,10000,10000,11,8,35000000,0,9999,123100000010,0,2017
107,167854,1,20170509,2,GOGL35,10,ALPHABET,DRN C,,R$,118,38000000001,18380000000,1183800000,11838000,118380,1183,80000,10000,10000,11,8,38000000,0,9999,123100000010,0,2017
108,169919,1,20170510,2,GOGL35,10,ALPHABET,DRN C,,R$,117,48000000001,17480000000,1174800000,11748000,117480,0,0,10000,20000,23,4,96000000,0,9999,123100000010,0,2017
109,178568,1,20170516,2,GOGL35,10,ALPHABET,DRN C,,R$,117,56000000001,17560000000,1175600000,11756000,117560,0,0,10000,10000,11,7,56000000,0,9999,123100000010,0,2017
110,180426,1,20170517,2,GOGL35,10,ALPHABET,DRN C,,R$,115,93000000001,15930000000,1150300000,11548000,115030,1150,30000,20000,20000,23,0,96000000,0,9999,123100000010,0,2017
111,182404,1,20170518,2,GOGL35,10,ALPHABET,DRN C,,R$,124,64000000001,26780000000,1238500000,12459000,126780,0,0,12678000060000,1310000,1632,2,55000000,0,9999,123100000010,0,2017
112,186519,1,20170522,2,GOGL35,10,ALPHABET,DRN C,,R$,123,50000000001,23770000000,1235000000,12373000,123770,0,0,20000,70000,86,6,12000000,0,9999,123100000010,0,2017
113,195666,1,20170529,2,GOGL35,10,ALPHABET,DRN C,,R$,127,11000000001,27110000000,1271100000,12711000,127110,0,0,10000,10000,12,7,11000000,0,9999,123100000010,0,2017
114,197395,1,20170530,2,GOGL35,10,ALPHABET,DRN C,,R$,127,53000000001,27530000000,1275300000,12753000,127530,0,0,10000,90000,114,7,77000000,0,9999,123100000010,0,2017
115,199199,1,20170531,2,GOGL35,10,ALPHABET,DRN C,,R$,125,85000000001,25850000000,1245500000,12533000,124550,1245,50000,12537000030000,450000,563,9,85000000,0,9999,123100000010,0,2017
116,200960,1,20170601,2,GOGL35,10,ALPHABET,DRN C,,R$,125,94000000001,25940000000,1259400000,12594000,125940,0,0,10000,10000,12,5,94000000,0,9999,123100000010,0,2017
117,204565,1,20170605,2,GOGL35,10,ALPHABET,DRN C,,R$,129,74000000001,29740000000,1297400000,12974000,129740,0,0,10000,450000,583,8,30000000,0,9999,123100000010,0,2017
118,206371,1,20170606,2,GOGL35,10,ALPHABET,DRN C,,R$,128,83000000001,28830000000,1288300000,12883000,128830,0,0,10000,100000,128,8,30000000,0,9999,123100000010,0,2017
119,208145,1,20170607,2,GOGL35,10,ALPHABET,DRN C,,R$,128,10000000001,28100000000,1281000000,12810000,128100,0,0,10000,20000,25,6,20000000,0,9999,123100000010,0,2017
120,210025,1,20170608,2,GOGL35,10,ALPHABET,DRN C,,R$,128,64000000001,28640000000,1286400000,12864000,128640,0,0,10000,80000,102,9,12000000,0,9999,123100000010,0,2017
121,213664,1,20170612,2,GOGL35,10,ALPHABET,DRN C,,R$,121,50000000001,25010000000,1215000000,12288000,125010,0,0,20000,760000,933,9,30000000,0,9999,123100000010,0,2017
122,215614,1,20170613,2,GOGL35,10,ALPHABET,DRN C,,R$,126,60000000001,26600000000,1266000000,12660000,126600,0,0,10000,190000,240,5,40000000,0,9999,123100000010,0,2017
123,219768,1,20170616,2,GOGL35,10,ALPHABET,DRN C,,R$,123,94000000001,23940000000,1239400000,12394000,123940,0,0,12394000010000,10000,12,3,94000000,0,9999,123100000010,0,2017
124,221996,1,20170619,2,GOGL35,10,ALPHABET,DRN C,,R$,125,64000000001,25640000000,1256400000,12564000,125640,0,0,10000,30000,37,6,92000000,0,9999,123100000010,0,2017
125,225899,1,20170621,2,GOGL35,10,ALPHABET,DRN C,,R$,127,80000000001,27800000000,1277000000,12771000,127700,0,0,20000,160000,204,3,40000000,0,9999,123100000010,0,2017
126,230939,1,20170626,2,GOGL35,10,ALPHABET,DRN C,,R$,126,40000000001,26400000000,1264000000,12640000,126400,0,0,10000,30000,37,9,20000000,0,9999,123100000010,0,2017
127,232707,1,20170627,2,GOGL35,10,ALPHABET,DRN C,,R$,125,64000000001,25640000000,1243000000,12497000,124300,0,0,20000,20000,24,9,94000000,0,9999,123100000010,0,2017
128,237926,1,20170630,2,GOGL35,10,ALPHABET,DRN C,,R$,121,41000000001,21410000000,1214100000,12141000,121410,1200,10000,20000,20000,24,2,82000000,0,9999,123100000010,0,2017
129,239647,1,20170703,2,GOGL35,10,ALPHABET,DRN C,,R$,120,1000000001,20010000000,1200100000,12001000,120010,0,0,10000,10000,12,0,1000000,0,9999,123100000010,0,2017
130,243099,1,20170705,2,GOGL35,10,ALPHABET,DRN C,,R$,120,55000000001,20870000000,1199800000,12041000,119980,0,0,30000,100000,120,4,18000000,0,9999,123100000010,0,2017
131,244991,1,20170706,2,GOGL35,10,ALPHABET,DRN C,,R$,120,19000000001,20190000000,1201900000,12019000,120190,0,0,10000,10000,12,0,19000000,0,9999,123100000010,0,2017
132,246768,1,20170707,2,GOGL35,10,ALPHABET,DRN C,,R$,121,11000000001,21110000000,1211100000,12111000,121110,0,0,10000,50000,60,5,55000000,0,9999,123100000010,0,2017
133,250282,1,20170711,2,GOGL35,10,ALPHABET,DRN C,,R$,120,75000000001,20750000000,1207500000,12075000,120750,0,0,10000,930000,1122,9,75000000,0,9999,123100000010,0,2017
134,260790,1,20170718,2,GOGL35,10,ALPHABET,DRN C,,R$,121,40000000001,22270000000,1214000000,12162000,122270,1206,20000,12227000030000,70000,85,1,35000000,0,9999,123100000010,0,2017
135,262539,1,20170719,2,GOGL35,10,ALPHABET,DRN C,,R$,121,70000000001,21700000000,1217000000,12170000,121700,1210,0,12344000010000,20000,24,3,40000000,0,9999,123100000010,0,2017
136,264284,1,20170720,2,GOGL35,10,ALPHABET,DRN C,,R$,122,55000000001,22550000000,1219000000,12251000,121900,0,0,20000,1000000,1225,1,10000000,0,9999,123100000010,0,2017
137,265946,1,20170721,2,GOGL35,10,ALPHABET,DRN C,,R$,120,55000000001,20550000000,1205500000,12055000,120550,1207,60000,12319000090000,90000,108,4,95000000,0,9999,123100000010,0,2017
138,267635,1,20170724,2,GOGL35,10,ALPHABET,DRN C,,R$,123,56000000001,23560000000,1235600000,12356000,123560,0,0,10000,10000,12,3,56000000,0,9999,123100000010,0,2017
139,271040,1,20170726,2,GOGL35,10,ALPHABET,DRN C,,R$,119,50000000001,19500000000,1195000000,11950000,119500,1178,90000,12027000010000,30000,35,8,50000000,0,9999,123100000010,0,2017
140,272791,1,20170727,2,GOGL35,10,ALPHABET,DRN C,,R$,117,62000000001,17620000000,1176200000,11762000,117620,1161,90000,11854000010000,20000,23,5,24000000,0,9999,123100000010,0,2017
141,276163,1,20170731,2,GOGL35,10,ALPHABET,DRN C,,R$,116,13000000001,16130000000,1161300000,11613000,116130,1148,50000,11717000010000,20000,23,2,26000000,0,9999,123100000010,0,2017
142,277916,1,20170801,2,GOGL35,10,ALPHABET,DRN C,,R$,116,20000000001,16200000000,1162000000,11620000,116200,0,0,10000,40000,46,4,80000000,0,9999,123100000010,0,2017
143,281679,1,20170803,2,GOGL35,10,ALPHABET,DRN C,,R$,116,20000000001,16200000000,1162000000,11620000,116200,1140,70000,11637000010000,50000,58,1,0,0,9999,123100000010,0,2017
144,283423,1,20170804,2,GOGL35,10,ALPHABET,DRN C,,R$,116,35000000001,16350000000,1163500000,11635000,116350,1146,80000,11635000010000,10000,11,6,35000000,0,9999,123100000010,0,2017
